day, itv, gate-dirt, lanes, hist_v, weather, volume
9, 19, 3, 3, 3, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, 0, 2, 2, 2, 14, 10, 7, 10, 6.0, 9.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 4
9, 19, 3, 3, 3, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 2, 2, 2, 14, 7, 7, 7, 10.0, 10.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 14
9, 19, 3, 3, 3, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 1, 1, 1, 2, 2, 14, 14, 14.0, 14.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 14
9, 19, 3, 3, 3, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 1, 1, 1, 17, 11, 11, 14, 18.0, 10.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 10
9, 19, 3, 3, 3, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 1, 1, 1, 5, 4, 5, 4, 5.0, 5.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 3
9, 19, 3, 3, 3, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 2, 2, 2, 10, 7, 10, 6, 9.0, 4.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 9
9, 19, 3, 3, 3, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, 2, 2, 2, 7, 7, 7, 10, 10.0, 14.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 20
9, 19, 3, 3, 3, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 1, 1, 1, 2, 14, 14, 14, 14.0, 14.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 14
9, 19, 3, 3, 3, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 1, 1, 1, 11, 11, 14, 18, 10.0, 10.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 9
9, 19, 3, 3, 3, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 1, 1, 1, 4, 5, 4, 5, 5.0, 3.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 10
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 2, 7, 10, 6, 9, 4.0, 9.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 10
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 2, 7, 7, 10, 10, 14.0, 20.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 18
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 14, 14, 14, 14, 14.0, 14.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 14
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 11, 14, 18, 10, 10.0, 9.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 11
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 5, 4, 5, 5, 3.0, 10.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 4
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 2, 10, 6, 9, 4, 9.0, 10.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 13
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 2, 7, 10, 10, 14, 20.0, 18.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 17
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 14, 14, 14, 14, 14.0, 14.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 14
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 14, 18, 10, 10, 9.0, 11.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 8
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 4, 5, 5, 3, 10.0, 4.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 7
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 2, 6, 9, 4, 9, 10.0, 13.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 12
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 2, 10, 10, 14, 20, 18.0, 17.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 23
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 14, 14, 14, 14, 14.0, 14.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 14
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 18, 10, 10, 9, 11.0, 8.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 10
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 5, 5, 3, 10, 4.0, 7.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 3
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 0, 2, 2, 2, 9, 4, 9, 10, 13.0, 12.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 2
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 2, 2, 10, 14, 20, 18, 17.0, 23.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 28
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 14, 14, 14, 14, 14.0, 14.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 14
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 10, 10, 9, 11, 8.0, 10.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 9
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 5, 3, 10, 4, 7.0, 3.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 11
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, 0, 2, 2, 2, 4, 9, 10, 13, 12.0, 2.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 8
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 2, 2, 2, 14, 20, 18, 17, 23.0, 28.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 24
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 1, 1, 1, 14, 14, 14, 14, 14.0, 14.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 12
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 1, 1, 1, 10, 9, 11, 8, 10.0, 9.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 14
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 1, 1, 1, 3, 10, 4, 7, 3.0, 11.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 7
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 2, 2, 2, 9, 10, 13, 12, 2.0, 8.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 13
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, 2, 2, 2, 20, 18, 17, 23, 28.0, 24.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 34
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 1, 1, 1, 14, 14, 14, 14, 14.0, 12.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 21
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 1, 1, 1, 9, 11, 8, 10, 9.0, 14.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 27
9, 19, 3, 3, 3, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 1, 1, 1, 10, 4, 7, 3, 11.0, 7.0, 100.83, 101.33, 1.875, 4.5, 24.4, 67.0, 0.0, 13
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 2, 10, 13, 12, 2, 8.0, 13.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 8
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 2, 18, 17, 23, 28, 24.0, 34.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 39
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 14, 14, 14, 14, 12.0, 21.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 30
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 11, 8, 10, 9, 14.0, 27.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 39
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 4, 7, 3, 11, 7.0, 13.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 30
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 2, 13, 12, 2, 8, 13.0, 8.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 13
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 2, 17, 23, 28, 24, 34.0, 39.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 57
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 14, 14, 14, 12, 21.0, 30.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 36
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 8, 10, 9, 14, 27.0, 39.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 58
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 7, 3, 11, 7, 13.0, 30.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 38
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 2, 12, 2, 8, 13, 8.0, 13.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 32
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 2, 23, 28, 24, 34, 39.0, 57.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 72
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 14, 14, 12, 21, 30.0, 36.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 37
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 10, 9, 14, 27, 39.0, 58.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 71
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 3, 11, 7, 13, 30.0, 38.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 65
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 0, 2, 2, 2, 2, 8, 13, 8, 13.0, 32.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 39
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 2, 2, 28, 24, 34, 39, 57.0, 72.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 70
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 14, 12, 21, 30, 36.0, 37.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 84
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 9, 14, 27, 39, 58.0, 71.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 127
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 11, 7, 13, 30, 38.0, 65.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 67
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, 0, 2, 2, 2, 8, 13, 8, 13, 32.0, 39.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 31
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 2, 2, 2, 24, 34, 39, 57, 72.0, 70.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 83
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 1, 1, 1, 12, 21, 30, 36, 37.0, 84.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 80
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 0, 1, 1, 1, 14, 27, 39, 58, 71.0, 127.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 123
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 1, 1, 1, 7, 13, 30, 38, 65.0, 67.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 71
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 0, 0, 0, 0, 2, 2, 2, 13, 8, 13, 32, 39.0, 31.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 43
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, 2, 2, 2, 34, 39, 57, 72, 70.0, 83.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 118
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 1, 1, 1, 21, 30, 36, 37, 84.0, 80.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 97
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 0, 1, 1, 1, 27, 39, 58, 71, 127.0, 123.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 153
9, 19, 3, 3, 3, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 1, 1, 1, 13, 30, 38, 65, 67.0, 71.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 103
9, 19, 3, 3, 3, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 2, 8, 13, 32, 39, 31.0, 43.0, 100.74, 101.23, 1.5, 6.2, 26.8, 56.0, 0.0, 46
