m--d--itv--p--sp--wd--ws--tp--rh--pr
(7, 21, 5) [1003.0, 1007.8, 197.0, 1.8, 31.1, 63.0, 0.0]
(8, 14, 68) [997.6, 1002.4, 222.0, 1.3, 27.6, 85.0, 0.0]
(8, 4, 45) [1004.4, 1009.3, 207.0, 2.4, 25.5, 95.0, 0.0]
(8, 26, 42) [1004.2, 1009.0, 10.0, 6.4, 28.2, 75.0, 0.0]
(9, 28, 8) [1004.7, 1009.6, 46.0, 3.4, 26.9, 91.0, 0.0]
(9, 22, 47) [1012.0, 1017.0, 86.0, 2.7, 23.1, 80.0, 0.0]
(7, 30, 64) [1002.5, 1007.3, 125.0, 1.9, 29.5, 68.0, 0.0]
(8, 9, 1) [1000.6, 1005.5, 18.0, 1.0, 25.4, 95.0, 14.2]
(8, 31, 48) [998.3, 1003.1, 274.0, 2.4, 27.7, 49.0, 0.0]
(8, 21, 39) [1000.0, 1004.8, 30.0, 1.0, 27.6, 92.0, 0.0]
(10, 8, 25) [1010.1, 1015.1, 17.0, 3.6, 22.1, 72.0, 0.0]
(10, 16, 47) [1014.7, 1019.7, 7.0, 2.1, 21.9, 80.0, 0.0]
(9, 3, 50) [1004.2, 1009.0, 108.0, 2.0, 26.7, 60.0, 0.0]
(7, 19, 25) [999.7, 1004.5, 239.0, 1.9, 31.8, 64.0, 0.0]
(9, 21, 39) [1014.1, 1019.1, 320.0, 2.4, 21.3, 91.0, 0.5]
(7, 25, 58) [1000.9, 1005.6, 201.0, 1.4, 31.2, 76.0, 0.0]
(8, 22, 31) [1000.7, 1005.5, 81.0, 2.0, 34.0, 58.0, 0.0]
(9, 6, 12) [1006.4, 1011.3, 342.0, 2.3, 25.7, 65.0, 0.0]
(9, 24, 55) [1007.1, 1012.0, 325.0, 1.4, 21.9, 91.0, 0.0]
(9, 18, 34) [1004.4, 1009.3, 359.0, 5.2, 27.4, 52.0, 0.0]
(7, 24, 52) [1003.0, 1007.7, 190.0, 1.4, 33.3, 65.0, 0.0]
(8, 27, 63) [1005.4, 1010.3, 317.0, 1.7, 22.3, 66.0, 0.0]
(7, 22, 15) [1002.7, 1007.5, 212.0, 3.0, 35.5, 51.0, 0.0]
(8, 9, 11) [999.9, 1004.7, 292.0, 1.5, 27.4, 93.0, 2.4]
(7, 23, 2) [1002.7, 1007.5, 221.0, 2.4, 31.3, 69.0, 0.0]
(9, 17, 24) [1005.0, 1009.9, 348.0, 5.0, 27.6, 64.0, 0.0]
(7, 29, 15) [1002.7, 1007.4, 300.0, 2.3, 36.3, 49.0, 0.0]
(8, 28, 39) [1004.1, 1009.0, 321.0, 2.2, 26.3, 39.0, 0.0]
(8, 18, 16) [997.4, 1002.2, 130.0, 2.3, 34.5, 56.0, 0.0]
(10, 7, 7) [1012.5, 1017.5, 38.0, 3.3, 20.3, 83.0, 0.0]
(10, 17, 58) [1014.0, 1019.0, 341.0, 1.5, 19.1, 92.0, 0.0]
(7, 4, 25) [999.7, 1004.5, 160.0, 1.7, 34.7, 56.0, 0.0]
(9, 2, 31) [997.5, 1002.3, 96.0, 3.7, 33.5, 32.0, 0.0]
(9, 20, 50) [1014.0, 1019.0, 326.0, 2.2, 20.5, 65.0, 0.0]
(7, 28, 39) [1000.4, 1005.2, 135.0, 1.7, 34.7, 54.0, 0.0]
(8, 23, 42) [1000.4, 1005.2, 93.0, 3.4, 31.8, 66.0, 0.0]
(7, 3, 65) [1000.4, 1005.3, 253.0, 0.0, 25.7, 98.0, 0.0]
(7, 13, 18) [995.5, 1000.3, 213.0, 2.4, 35.9, 56.0, 0.0]
(9, 27, 44) [1006.1, 1011.0, 40.0, 3.4, 27.4, 85.0, 0.0]
(7, 27, 7) [1001.5, 1006.3, 233.0, 3.1, 31.9, 72.0, 0.0]
(8, 2, 47) [1003.1, 1007.9, 310.0, 3.1, 24.5, 94.0, 4.8]
(8, 24, 36) [999.6, 1004.4, 88.0, 3.0, 31.3, 56.0, 0.0]
(7, 2, 13) [1002.4, 1007.2, 46.0, 3.2, 30.0, 70.0, 0.0]
(9, 30, 10) [1007.3, 1012.3, 323.0, 2.3, 22.4, 86.0, 0.0]
(7, 12, 68) [995.9, 1000.7, 289.0, 1.2, 27.5, 92.0, 0.0]
(9, 16, 41) [1001.8, 1006.7, 337.0, 2.6, 24.8, 92.0, 0.0]
(7, 26, 63) [1000.6, 1005.4, 184.0, 1.5, 29.5, 80.0, 0.0]
(8, 29, 50) [1004.9, 1009.8, 319.0, 2.3, 24.4, 57.0, 0.0]
(8, 19, 33) [996.8, 1001.6, 337.0, 4.1, 34.1, 58.0, 0.0]
(8, 13, 55) [999.1, 1003.9, 124.0, 1.1, 29.2, 81.0, 0.0]
(8, 11, 3) [1003.7, 1008.5, 91.0, 2.1, 30.6, 75.0, 0.0]
(9, 29, 48) [1007.9, 1012.9, 342.0, 2.6, 19.9, 97.0, 0.3]
(7, 17, 31) [1000.7, 1005.5, 239.0, 1.3, 32.6, 60.0, 0.0]
(9, 23, 33) [1008.2, 1013.2, 96.0, 4.5, 27.2, 61.0, 0.0]
(7, 31, 56) [1002.2, 1007.0, 115.0, 1.9, 29.2, 70.0, 0.0]
(8, 30, 56) [1000.8, 1005.7, 215.0, 2.9, 23.0, 60.0, 0.0]
(8, 20, 25) [996.9, 1001.6, 356.0, 2.6, 39.0, 43.0, 0.0]
(8, 1, 46) [1001.8, 1006.6, 125.0, 1.4, 30.9, 76.0, 0.0]
(7, 6, 16) [1007.5, 1012.4, 183.0, 2.3, 32.0, 63.0, 0.0]
(9, 26, 53) [1007.1, 1012.0, 315.0, 0.8, 25.4, 86.0, 0.0]
(7, 16, 71) [1002.4, 1007.3, 232.0, 1.5, 24.7, 95.0, 0.0]
(7, 30, 50) [1003.0, 1007.8, 57.0, 1.9, 31.8, 71.0, 0.0]
(8, 25, 61) [1000.2, 1005.0, 69.0, 1.9, 29.5, 82.0, 0.0]
(8, 4, 64) [1003.6, 1008.5, 273.0, 0.5, 24.9, 94.0, 0.0]
(9, 25, 61) [1007.2, 1012.1, 11.0, 0.9, 22.8, 87.0, 0.0]
(7, 21, 12) [1002.4, 1007.2, 210.0, 4.6, 35.6, 47.0, 0.0]
(8, 26, 37) [1004.2, 1009.0, 10.0, 6.4, 28.2, 75.0, 0.0]
(7, 10, 23) [994.9, 999.7, 85.0, 2.7, 29.6, 83.0, 0.0]
(9, 28, 1) [1004.7, 1009.6, 46.0, 3.4, 26.9, 91.0, 0.0]
(9, 22, 48) [1012.0, 1017.0, 86.0, 2.7, 23.1, 80.0, 0.0]
(8, 31, 9) [999.8, 1004.7, 219.0, 4.0, 29.2, 41.0, 0.0]
(8, 21, 40) [1000.0, 1004.8, 30.0, 1.0, 27.6, 92.0, 0.0]
(7, 18, 31) [999.1, 1003.9, 302.0, 0.8, 29.2, 83.0, 0.0]
(10, 8, 16) [1011.0, 1016.0, 5.0, 5.5, 20.3, 81.0, 0.0]
(7, 16, 51) [1003.0, 1007.9, 220.0, 1.0, 25.8, 89.0, 0.0]
(9, 13, 24) [1011.4, 1016.4, 66.0, 2.4, 25.8, 68.0, 0.0]
(10, 16, 54) [1014.5, 1019.5, 344.0, 2.0, 21.3, 83.0, 0.0]
(9, 25, 70) [1007.2, 1012.1, 358.0, 0.5, 21.8, 93.0, 0.0]
(7, 19, 16) [1000.5, 1005.3, 212.0, 3.8, 31.7, 65.0, 0.0]
(9, 21, 46) [1014.1, 1019.1, 310.0, 1.0, 20.8, 93.0, 0.0]
(7, 25, 1) [1003.8, 1008.6, 185.0, 1.6, 32.1, 73.0, 0.0]
(8, 10, 64) [1002.4, 1007.2, 107.0, 0.8, 26.8, 92.0, 0.0]
(7, 30, 38) [1001.9, 1006.7, 61.0, 2.9, 33.1, 68.0, 0.0]
(8, 22, 38) [1001.9, 1006.7, 101.0, 2.6, 31.2, 67.0, 0.0]
(9, 24, 12) [1009.2, 1014.1, 193.0, 1.3, 27.8, 64.0, 0.0]
(9, 18, 43) [1006.2, 1011.1, 7.0, 4.6, 25.5, 64.0, 0.0]
(7, 24, 61) [1002.2, 1006.9, 113.0, 0.5, 31.1, 72.0, 0.0]
(8, 27, 52) [1005.0, 1009.9, 338.0, 2.3, 26.0, 57.0, 0.0]
(8, 17, 35) [995.5, 1000.3, 98.0, 3.7, 34.6, 55.0, 0.0]
(10, 12, 29) [1016.5, 1021.6, 39.0, 3.7, 21.2, 57.0, 0.0]
(9, 21, 67) [1012.9, 1017.9, 320.0, 1.6, 19.5, 96.0, 0.0]
(7, 23, 29) [999.7, 1004.5, 236.0, 1.6, 38.0, 45.0, 0.0]
(9, 17, 35) [1005.4, 1010.3, 350.0, 4.1, 26.3, 71.0, 0.0]
(7, 29, 6) [1002.9, 1007.7, 216.0, 2.4, 31.9, 65.0, 0.0]
(8, 6, 69) [998.9, 1003.7, 110.0, 1.0, 26.9, 88.0, 0.0]
(8, 28, 62) [1004.7, 1009.6, 312.0, 2.1, 22.8, 58.0, 0.0]
(8, 18, 27) [995.1, 999.9, 113.0, 4.3, 36.5, 52.0, 0.0]
(10, 9, 65) [1014.5, 1019.6, 333.0, 2.5, 14.1, 80.0, 0.0]
(10, 17, 3) [1015.6, 1020.6, 35.0, 2.1, 20.1, 80.0, 0.0]
(7, 4, 18) [999.7, 1004.5, 160.0, 1.7, 34.7, 56.0, 0.0]
(9, 2, 8) [999.6, 1004.5, 241.0, 2.9, 24.4, 69.0, 0.0]
(9, 20, 59) [1013.8, 1018.8, 327.0, 1.4, 19.4, 74.0, 0.0]
(7, 28, 48) [1001.5, 1006.2, 169.0, 1.8, 33.5, 58.0, 0.0]
(8, 23, 51) [1000.9, 1005.7, 94.0, 3.2, 29.7, 71.0, 0.0]
(10, 4, 70) [1007.9, 1012.9, 250.0, 1.4, 19.9, 90.0, 0.0]
(7, 3, 56) [1000.5, 1005.4, 330.0, 0.7, 25.7, 98.0, 0.4]
(9, 27, 51) [1005.2, 1010.1, 70.0, 3.1, 27.1, 87.0, 0.0]
(7, 27, 14) [1000.5, 1005.3, 209.0, 2.8, 36.6, 54.0, 0.0]
(8, 5, 30) [1000.6, 1005.4, 196.0, 0.0, 32.5, 64.0, 0.0]
(8, 24, 43) [999.6, 1004.4, 88.0, 3.0, 31.3, 56.0, 0.0]
(7, 2, 2) [1001.6, 1006.4, 315.0, 1.8, 26.8, 82.0, 0.0]
(7, 8, 21) [1000.5, 1005.3, 95.0, 4.6, 29.6, 73.0, 0.0]
(9, 16, 54) [1003.7, 1008.6, 336.0, 3.2, 22.7, 86.0, 0.0]
(8, 29, 11) [1005.4, 1010.3, 310.0, 1.9, 28.6, 43.0, 0.0]
(8, 19, 46) [999.3, 1004.1, 335.0, 0.9, 30.4, 77.0, 0.0]
(9, 15, 30) [1004.5, 1009.4, 62.0, 2.0, 23.8, 95.0, 7.3]
(7, 7, 69) [1002.1, 1006.9, 24.0, 1.8, 26.8, 90.0, 0.0]
(7, 17, 22) [1001.7, 1006.5, 200.0, 1.5, 31.8, 62.0, 0.0]
(9, 23, 40) [1009.5, 1014.5, 80.0, 2.5, 24.3, 77.0, 0.0]
(7, 31, 3) [1003.9, 1008.7, 161.0, 3.4, 31.2, 63.0, 0.0]
(8, 24, 64) [999.7, 1004.5, 342.0, 1.1, 26.2, 82.0, 0.0]
(8, 30, 51) [1002.2, 1007.1, 204.0, 1.6, 23.4, 60.0, 0.0]
(8, 20, 32) [997.3, 1002.1, 338.0, 2.3, 31.5, 71.0, 0.0]
(7, 6, 9) [1007.5, 1012.4, 183.0, 2.3, 32.0, 63.0, 0.0]
(9, 26, 14) [1007.7, 1012.6, 174.0, 1.6, 28.5, 57.0, 0.0]
(7, 30, 59) [1002.7, 1007.5, 162.0, 2.4, 30.7, 68.0, 0.0]
(8, 25, 54) [1000.2, 1005.0, 69.0, 1.9, 29.5, 82.0, 0.0]
(10, 14, 19) [1015.8, 1020.9, 359.0, 1.9, 18.5, 84.0, 0.0]
(8, 9, 58) [1000.0, 1004.8, 93.0, 1.3, 27.9, 91.0, 0.0]
(7, 11, 70) [995.2, 1000.0, 185.0, 1.6, 26.2, 98.0, 0.0]
(8, 7, 6) [999.6, 1004.4, 170.0, 2.9, 29.4, 73.0, 0.0]
(7, 21, 19) [1001.5, 1006.3, 205.0, 4.7, 37.2, 44.0, 0.0]
(8, 26, 60) [1005.2, 1010.0, 357.0, 3.0, 25.8, 77.0, 0.0]
(7, 10, 28) [994.6, 999.4, 58.0, 2.9, 28.7, 81.0, 0.0]
(9, 28, 22) [1003.2, 1008.1, 92.0, 7.5, 26.2, 94.0, 5.5]
(9, 22, 57) [1011.6, 1016.5, 33.0, 1.1, 21.9, 84.0, 0.0]
(7, 20, 67) [1001.7, 1006.5, 222.0, 2.3, 27.3, 79.0, 0.0]
(8, 31, 30) [996.1, 1001.0, 237.0, 1.8, 32.2, 34.0, 0.0]
(8, 21, 49) [1000.9, 1005.7, 321.0, 2.1, 27.3, 93.0, 0.0]
(10, 8, 11) [1011.0, 1016.0, 5.0, 5.5, 20.3, 81.0, 0.0]
(9, 13, 19) [1011.4, 1016.4, 66.0, 2.4, 25.8, 68.0, 0.0]
(7, 1, 62) [998.8, 1003.6, 202.0, 1.9, 26.0, 89.0, 0.0]
(10, 16, 57) [1014.5, 1019.5, 344.0, 2.0, 21.3, 83.0, 0.0]
(9, 3, 64) [1004.3, 1009.2, 97.0, 1.2, 23.5, 90.0, 0.0]
(8, 14, 27) [997.3, 1002.1, 107.0, 1.5, 35.3, 54.0, 0.0]
(9, 19, 66) [1012.0, 1017.0, 319.0, 2.7, 19.1, 75.0, 0.0]
(9, 21, 49) [1014.1, 1019.1, 310.0, 1.0, 20.8, 93.0, 0.0]
(7, 25, 8) [1003.8, 1008.6, 185.0, 1.6, 32.1, 73.0, 0.0]
(8, 22, 41) [1001.9, 1006.7, 101.0, 2.6, 31.2, 67.0, 0.0]
(7, 14, 19) [997.1, 1001.9, 333.0, 3.3, 32.1, 67.0, 0.0]
(9, 24, 5) [1009.8, 1014.8, 301.0, 1.0, 22.7, 87.0, 0.0]
(9, 18, 52) [1007.5, 1012.4, 12.0, 5.5, 23.3, 68.0, 0.0]
(7, 24, 70) [1002.8, 1007.6, 214.0, 1.9, 29.9, 79.0, 0.0]
(8, 27, 13) [1005.7, 1010.6, 348.0, 3.8, 27.9, 56.0, 0.0]
(8, 17, 44) [996.4, 1001.2, 93.0, 2.5, 31.7, 67.0, 0.0]
(7, 22, 2) [1003.2, 1008.0, 194.0, 1.9, 31.6, 68.0, 0.0]
(9, 9, 28) [1004.5, 1009.4, 92.0, 4.1, 29.1, 57.0, 0.0]
(8, 9, 14) [999.9, 1004.7, 292.0, 1.5, 27.4, 93.0, 2.4]
(7, 23, 20) [1000.5, 1005.3, 206.0, 1.8, 38.3, 42.0, 0.0]
(9, 17, 42) [1006.4, 1011.3, 358.0, 2.2, 25.2, 75.0, 0.0]
(7, 29, 61) [1001.5, 1006.2, 230.0, 0.9, 30.9, 71.0, 0.0]
(8, 28, 53) [1004.9, 1009.8, 324.0, 3.0, 23.9, 55.0, 0.0]
(8, 18, 34) [995.1, 999.9, 113.0, 4.3, 36.5, 52.0, 0.0]
(10, 9, 54) [1015.4, 1020.5, 4.0, 1.3, 15.4, 67.0, 0.0]
(9, 12, 62) [1011.9, 1016.9, 320.0, 2.0, 22.0, 87.0, 0.0]
(10, 17, 8) [1015.6, 1020.6, 35.0, 2.1, 20.1, 80.0, 0.0]
(7, 4, 11) [1000.5, 1005.3, 179.0, 2.1, 31.8, 69.0, 0.0]
(8, 15, 70) [997.0, 1001.8, 285.0, 1.8, 28.3, 90.0, 0.0]
(9, 20, 0) [1013.2, 1018.2, 341.0, 3.5, 21.1, 68.0, 0.0]
(7, 28, 57) [1001.3, 1006.0, 228.0, 2.7, 30.7, 70.0, 0.0]
(8, 23, 56) [1000.2, 1005.0, 99.0, 1.9, 28.6, 79.0, 0.0]
(7, 3, 51) [1002.2, 1007.1, 173.0, 0.4, 26.0, 96.0, 0.1]
(9, 17, 71) [1006.2, 1011.1, 0.0, 4.9, 22.6, 85.0, 0.0]
(9, 27, 58) [1004.2, 1009.1, 56.0, 1.7, 26.2, 95.0, 1.2]
(7, 27, 17) [1000.5, 1005.3, 209.0, 2.8, 36.6, 54.0, 0.0]
(8, 2, 65) [1001.5, 1006.3, 215.0, 2.7, 24.9, 95.0, 0.3]
(8, 24, 50) [1000.4, 1005.2, 109.0, 3.0, 28.6, 70.0, 0.0]
(10, 13, 69) [1015.9, 1021.0, 352.0, 2.5, 18.0, 89.0, 0.3]
(7, 2, 59) [1000.9, 1005.8, 221.0, 0.7, 25.4, 96.0, 0.0]
(7, 8, 30) [999.1, 1003.9, 80.0, 3.3, 31.5, 64.0, 0.0]
(9, 30, 20) [1005.5, 1010.5, 164.0, 1.0, 24.7, 80.0, 0.0]
(9, 16, 63) [1004.4, 1009.3, 344.0, 2.5, 22.3, 87.0, 0.0]
(8, 29, 28) [1002.5, 1007.4, 26.0, 4.1, 30.0, 39.0, 0.0]
(8, 19, 55) [998.9, 1003.6, 316.0, 0.9, 29.7, 76.0, 0.0]
(7, 16, 2) [999.3, 1004.1, 340.0, 2.6, 24.0, 93.0, 2.0]
(9, 15, 21) [1005.1, 1010.0, 67.0, 5.2, 24.5, 95.0, 2.8]
(7, 7, 60) [1002.4, 1007.2, 63.0, 2.1, 27.1, 89.0, 0.0]
(8, 12, 29) [998.8, 1003.6, 76.0, 5.3, 33.2, 69.0, 0.0]
(9, 23, 55) [1008.8, 1013.7, 317.0, 1.8, 21.4, 88.0, 0.0]
(7, 31, 10) [1003.7, 1008.5, 105.0, 1.0, 34.8, 50.0, 0.0]
(8, 20, 47) [999.4, 1004.2, 312.0, 3.4, 29.5, 76.0, 0.0]
(7, 28, 33) [999.7, 1004.5, 128.0, 2.0, 38.0, 44.0, 0.0]
(10, 1, 64) [1007.2, 1012.1, 172.0, 2.0, 23.7, 95.0, 0.0]
(7, 6, 6) [1007.5, 1012.4, 188.0, 1.4, 26.0, 90.0, 0.0]
(7, 12, 17) [996.5, 1001.3, 266.0, 1.9, 29.8, 85.0, 0.5]
(9, 26, 7) [1008.4, 1013.3, 307.0, 1.3, 24.1, 83.0, 0.0]
(8, 25, 15) [999.7, 1004.5, 106.0, 1.6, 33.2, 51.0, 0.0]
(10, 14, 26) [1015.8, 1020.9, 359.0, 1.9, 18.5, 84.0, 0.0]
(9, 11, 18) [1008.6, 1013.6, 174.0, 2.8, 22.2, 73.0, 0.0]
(8, 4, 69) [1003.6, 1008.5, 273.0, 0.5, 24.9, 94.0, 0.0]
(7, 21, 26) [1001.5, 1006.3, 205.0, 4.7, 37.2, 44.0, 0.0]
(8, 20, 68) [998.8, 1003.6, 321.0, 1.5, 28.1, 82.0, 0.0]
(8, 26, 55) [1005.2, 1010.0, 357.0, 3.0, 25.8, 77.0, 0.0]
(10, 11, 52) [1015.9, 1020.9, 45.0, 2.8, 20.3, 66.0, 0.0]
(9, 14, 60) [1007.7, 1012.7, 349.0, 2.4, 22.1, 98.0, 0.2]
(7, 10, 5) [997.1, 1001.9, 30.0, 1.9, 28.1, 87.0, 0.0]
(9, 22, 2) [1013.9, 1018.9, 281.0, 1.5, 20.7, 91.0, 0.0]
(8, 31, 23) [997.2, 1002.0, 219.0, 4.3, 32.4, 31.0, 0.0]
(8, 21, 58) [1001.1, 1005.9, 340.0, 1.5, 27.3, 93.0, 0.0]
(8, 15, 42) [997.6, 1002.4, 95.0, 2.4, 31.7, 73.0, 0.0]
(10, 8, 2) [1010.6, 1015.6, 2.0, 4.2, 19.4, 94.0, 1.0]
(10, 2, 23) [1004.4, 1009.3, 208.0, 2.3, 32.8, 52.0, 0.0]
(9, 13, 10) [1012.5, 1017.5, 30.0, 3.8, 27.2, 64.0, 0.0]
(7, 1, 53) [1000.0, 1004.8, 102.0, 1.6, 27.8, 82.0, 0.0]
(10, 16, 64) [1014.2, 1019.2, 35.0, 3.0, 20.4, 81.0, 0.0]
(7, 15, 66) [997.5, 1002.3, 340.0, 4.1, 25.2, 90.0, 0.3]
(8, 14, 18) [998.1, 1002.9, 52.0, 3.4, 35.2, 51.0, 0.0]
(9, 19, 57) [1011.1, 1016.1, 333.0, 2.4, 20.2, 75.0, 0.0]
(9, 21, 56) [1013.1, 1018.1, 341.0, 1.7, 20.2, 94.0, 0.0]
(7, 25, 23) [1001.0, 1005.7, 198.0, 2.0, 38.8, 43.0, 0.0]
(8, 3, 21) [1002.4, 1007.2, 334.0, 2.7, 33.0, 62.0, 0.0]
(8, 22, 48) [1002.5, 1007.3, 90.0, 0.8, 29.8, 70.0, 0.0]
(7, 14, 24) [997.1, 1001.9, 333.0, 3.3, 32.1, 67.0, 0.0]
(9, 24, 18) [1006.6, 1011.5, 54.0, 3.8, 29.6, 55.0, 0.0]
(9, 18, 61) [1006.8, 1011.7, 350.0, 2.8, 21.8, 76.0, 0.0]
(8, 27, 26) [1003.5, 1008.4, 310.0, 4.1, 29.3, 50.0, 0.0]
(8, 17, 53) [997.1, 1001.9, 70.0, 1.5, 30.7, 73.0, 0.0]
(10, 12, 15) [1018.3, 1023.4, 46.0, 2.9, 20.9, 68.0, 0.0]
(9, 9, 23) [1004.7, 1009.6, 86.0, 2.1, 31.2, 50.0, 0.0]
(7, 5, 50) [1006.8, 1011.7, 224.0, 2.0, 25.0, 93.0, 0.7]
(7, 19, 71) [999.0, 1003.8, 208.0, 2.0, 26.5, 93.0, 0.0]
(8, 10, 31) [1000.0, 1004.8, 102.0, 4.5, 32.3, 73.0, 0.0]
(9, 17, 53) [1006.9, 1011.8, 22.0, 3.9, 24.4, 78.0, 0.0]
(7, 29, 52) [1002.2, 1007.0, 184.0, 1.5, 32.8, 63.0, 0.0]
(8, 18, 45) [997.4, 1002.2, 74.0, 1.8, 31.6, 75.0, 0.0]
(10, 9, 47) [1016.3, 1021.4, 57.0, 4.4, 17.1, 60.0, 0.0]
(9, 12, 55) [1011.9, 1016.9, 320.0, 2.0, 22.0, 87.0, 0.0]
(10, 17, 17) [1015.6, 1020.6, 104.0, 1.5, 19.6, 90.0, 0.1]
(7, 4, 4) [1000.6, 1005.5, 176.0, 2.0, 26.3, 97.0, 0.0]
(7, 18, 15) [1001.4, 1006.2, 170.0, 0.9, 32.7, 63.0, 0.0]
(9, 20, 9) [1013.5, 1018.5, 354.0, 2.6, 23.9, 58.0, 0.0]
(7, 28, 66) [1001.4, 1006.2, 220.0, 1.8, 29.6, 72.0, 0.0]
(8, 23, 1) [1003.0, 1007.8, 7.0, 1.0, 30.1, 80.0, 0.0]
(7, 3, 42) [1001.6, 1006.5, 137.0, 0.6, 26.9, 91.0, 0.0]
(9, 5, 16) [1006.7, 1011.6, 94.0, 3.4, 28.9, 70.0, 0.0]
(9, 27, 65) [1003.0, 1007.9, 28.0, 2.9, 26.4, 94.0, 0.0]
